date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:41:38	13258/13258	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22627bf930-33ca%22	https://yevgenysim-turkey.github.io/shopper/assets/img/icons/icon-pack.svg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/icons/icon-pack.svg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:38	45712/45712	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-b290%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-97.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-97.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:39	53143/53143	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-cf97%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-98.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-98.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:39	19368/19368	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-4ba8%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-99.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-99.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:39	15380/15380	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-3c14%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-100.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-100.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:40	21800/21800	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-5528%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-101.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-101.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:40	75748/75748	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-127e4%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-102.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-102.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:41	122363/122363	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-1ddfb%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-104.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-104.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:41	122401/122401	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-1de21%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-103.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-103.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:41	67216/67216	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-10690%22	https://yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-20.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-20.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:42	28770/28770	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-7062%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-1.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-1.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:42	28154/28154	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-6dfa%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-4.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-4.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:42	51932/51932	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-cadc%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-2.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-2.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:43	35309/35309	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-89ed%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-5.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-5.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:43	45805/45805	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-b2ed%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-3.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-3.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:44	33799/33799	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-8407%22	https://yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-6.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/avatars/avatar-6.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:44	69192/69192	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-10e48%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-105.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-105.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:45	527436/527436	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-80c4c%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-106.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-106.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:45	253217/253217	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-3dd21%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-107.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-107.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:45	376805/376805	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-5bfe5%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-108.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-108.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:41:53	551528/551528	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-86a68%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-109.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-109.jpg	(from https://yevgenysim-turkey.github.io/shopper/index-landing.html)
08:42:01	70606/70606	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-113ce%22	https://yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-31.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-31.jpg	(from https://yevgenysim-turkey.github.io/shopper/shop-collapse.html)
08:42:03	164221/164221	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-2817d%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-112.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-112.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-left.html)
08:42:04	188452/188452	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-2e024%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-113.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-113.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-left.html)
08:42:04	169706/169706	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-296ea%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-114.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-114.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-left.html)
08:42:08	101452/101452	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-18c4c%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-115.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-115.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-left.html)
08:42:09	9963/9963	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-26eb%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-147.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-147.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-grid.html)
08:42:13	21458/21458	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-53d2%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-148.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-148.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-grid.html)
08:42:15	32803/32803	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-8023%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-149.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-149.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-grid.html)
08:42:15	14746/14746	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-399a%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-150.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-150.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-grid.html)
08:42:20	69205/69205	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-10e55%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-153.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-153.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:21	28616/28616	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-6fc8%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-154.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-154.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:22	44318/44318	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-ad1e%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-155.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-155.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:23	125383/125383	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-1e9c7%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-156.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-156.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:23	91944/91944	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-16728%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-151.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-151.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:25	69915/69915	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-1111b%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-152.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-152.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-image-slider.html)
08:42:27	19355/19355	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-4b9b%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-157.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-157.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-stacked.html)
08:42:30	24199/24199	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-5e87%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-158.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-158.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-stacked.html)
08:42:31	22897/22897	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-5971%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-159.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-159.jpg	(from https://yevgenysim-turkey.github.io/shopper/product-images-stacked.html)
08:42:35	83476/83476	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-14614%22	https://yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-21.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-21.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:35	59426/59426	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-e822%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-36.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-36.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:38	46888/46888	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-b728%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-37.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-37.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:39	699893/699893	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-aadf5%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-116.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-116.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:40	317953/317953	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-4da01%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-117.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-117.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:41	335047/335047	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-51cc7%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-118.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-118.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:55	523111/523111	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-7fb67%22	https://yevgenysim-turkey.github.io/shopper/assets/img/products/product-119.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/products/product-119.jpg	(from https://yevgenysim-turkey.github.io/shopper/about.html)
08:42:57	171748/171748	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-29ee4%22	https://yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-22.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/covers/cover-22.jpg	(from https://yevgenysim-turkey.github.io/shopper/coming-soon.html)
08:42:58	41884/41884	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-a39c%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-4.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-4.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog.html)
08:43:00	32324/32324	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-7e44%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-5.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-5.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog.html)
08:43:02	39583/39583	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-9a9f%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-6.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-6.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog.html)
08:43:02	69808/69808	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-110b0%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-7.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-7.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog.html)
08:43:03	63411/63411	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-f7b3%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-8.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-8.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog.html)
08:43:06	227476/227476	---M--	200	added ('OK')	image/jpeg	etag:%22627bf930-37894%22	https://yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-9.jpg	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/assets/img/blog/blog-9.jpg	(from https://yevgenysim-turkey.github.io/shopper/blog-post.html)
08:43:14	99060/99060	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-182f4%22	https://yevgenysim-turkey.github.io/shopper/docs/changelog.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/changelog.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:16	96908/96908	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17a8c%22	https://yevgenysim-turkey.github.io/shopper/docs/alerts.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/alerts.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:21	109227/109227	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1aaab%22	https://yevgenysim-turkey.github.io/shopper/docs/avatars.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/avatars.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:31	95780/95780	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17624%22	https://yevgenysim-turkey.github.io/shopper/docs/badges.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/badges.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:34	96321/96321	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17841%22	https://yevgenysim-turkey.github.io/shopper/docs/brands.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/brands.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:35	97673/97673	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17d89%22	https://yevgenysim-turkey.github.io/shopper/docs/breadcrumb.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/breadcrumb.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:35	108573/108573	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1a81d%22	https://yevgenysim-turkey.github.io/shopper/docs/buttons.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/buttons.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:36	120166/120166	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1d566%22	https://yevgenysim-turkey.github.io/shopper/docs/cards.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/cards.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:37	99092/99092	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-18314%22	https://yevgenysim-turkey.github.io/shopper/docs/dropdowns.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/dropdowns.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:38	110559/110559	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1afdf%22	https://yevgenysim-turkey.github.io/shopper/docs/form.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/form.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:41	94507/94507	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1712b%22	https://yevgenysim-turkey.github.io/shopper/docs/icons.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/icons.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:42	99401/99401	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-18449%22	https://yevgenysim-turkey.github.io/shopper/docs/lists.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/lists.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:43	94487/94487	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17117%22	https://yevgenysim-turkey.github.io/shopper/docs/modals.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/modals.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:49	94492/94492	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1711c%22	https://yevgenysim-turkey.github.io/shopper/docs/navbar.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/navbar.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:49	104484/104484	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-19824%22	https://yevgenysim-turkey.github.io/shopper/docs/navs.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/navs.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:51	101142/101142	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-18b16%22	https://yevgenysim-turkey.github.io/shopper/docs/pagination.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/pagination.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:52	95454/95454	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-174de%22	https://yevgenysim-turkey.github.io/shopper/docs/popovers.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/popovers.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:54	97182/97182	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17b9e%22	https://yevgenysim-turkey.github.io/shopper/docs/progress.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/progress.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:43:59	95359/95359	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1747f%22	https://yevgenysim-turkey.github.io/shopper/docs/rate.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/rate.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:01	101263/101263	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-18b8f%22	https://yevgenysim-turkey.github.io/shopper/docs/rating.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/rating.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:03	122041/122041	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1dcb9%22	https://yevgenysim-turkey.github.io/shopper/docs/review.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/review.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:09	95591/95591	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-17567%22	https://yevgenysim-turkey.github.io/shopper/docs/spinners.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/spinners.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:09	102938/102938	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1921a%22	https://yevgenysim-turkey.github.io/shopper/docs/tables.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/tables.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:12	95866/95866	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-1767a%22	https://yevgenysim-turkey.github.io/shopper/docs/toasts.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/toasts.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
08:44:13	94967/94967	---M-Z	200	added ('OK')	text/html	etag:W/%22627bf931-172f7%22	https://yevgenysim-turkey.github.io/shopper/docs/tooltips.html	C:/Users/Admin/OneDrive/Desktop/theme_web1_shu/yevgenysim-turkey.github.io/shopper/docs/tooltips.html	(from https://yevgenysim-turkey.github.io/shopper/docs/getting-started.html)
